category,variable,label,units,type
fvp_d1,fu_cvd,"15. Vascular Brain injury (based on clinical or imaging evidence)<i>If significant vascular brain injury is absent, </I><b>SKIP TO QUESTION 16.</B>",,String
fvp_d1,fu_cvdif,"15a. If vascular brain injury is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_prevstk,15b. Previous symptomatic stroke?,,String
fvp_d1,fu_strokedec,15b1.  Temporal relationship between stroke and cognitive decline?,,String
fvp_d1,fu_stkimag,15b2. Confirmation of stroke by neuroimaging?,,String
fvp_d1,fu_infnetw,15c.  Is there imaging evidence of cystic infarction in cognitive network(s)?,,String
fvp_d1,fu_infwmh,"15d.  Is there imaging evidence of cystic infarction, imaging evidence of extensive white matter hyperintensity (CHS grade 7-8+), <u>and</u> impairment in executive function?",,String
fvp_d1,fu_esstrem,16. Essential tremor,,String
fvp_d1,fu_esstreif,"16a. If essential tremor is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_downs,17. Down syndrome,,String
fvp_d1,fu_downsif,"17a. If Down syndrome is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_hunt,18. Huntington's disease,,String
fvp_d1,fu_huntif,"18a. If Huntington's disease is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_prion,"19. Prion disease (CJD, other)",,String
fvp_d1,fu_prionif,"19a. If Prion's disease is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_brninj,20. Traumatic brain injury,,String
fvp_d1,fu_brninjif,"20a. If Traumatic brain injury is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_brnincte,"20b. If traumatic brain injury present, does the subject have symptoms consistent with chronic traumatic encephalopathy?",,String
fvp_d1,fu_hyceph,21. Normal-pressure hydrocephalus,,String
fvp_d1,fu_hycephif,"21a. If Normal-pressure hydrocephalus is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_epilep,22. Epilepsy,,String
fvp_d1,fu_epilepif,"22a. If Epilepsy is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_neop,23. CNS neoplasm,,String
fvp_d1,fu_neopif,"23a. If CNS neoplasm present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_neopstat,"23b. CNS neoplasm, benign or malignant?",,String
fvp_d1,fu_hiv,24. Human immunodeficiency virus (HIV),,String
fvp_d1,fu_hivif,"24a. If Human immunodeficiency virus (HIV) is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_othcog,"25.  Cognitive impairment due to other neurologic, genetic, or infectious conditions not listed above",,String
fvp_d1,fu_othcogif,"25a. If other cognitive impairment present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_othcogx,"25b.  Cognitive impairment due to other neurologic, genetic, or infectious conditions not listed above.  If Present, specify:",,
fvp_d1,fu_note_d1_14,<b>Condition</b>,,
fvp_d1,fu_dep,26.  Active depression,,String
fvp_d1,fu_depif,"26a. If active depression is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_deptreat,"26b.  If active depression present, select one:",,String
fvp_d1,fu_bipoldx,27.  Bipolar disorder,,String
fvp_d1,fu_bipoldif,"27a. If bipolar disorder is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_schizop,28.  Schizophrenia or other psychosis,,String
fvp_d1,fu_schizoif,"28a. If Schizophrenia or other psychosis is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_anxiet,29.  Anxiety disorder,,String
fvp_d1,fu_anxietif,"29a. If Anxiety disorder is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_delir,30. Delirium,,String
fvp_d1,fu_delirif,"30a. If Delirium is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_ptsddx,31. Post-traumatic stress disorder (PTSD),,String
fvp_d1,fu_ptsddxif,"31a. If Post-traumatic stress disorder is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_othpsy,32.  Other psychiatric disease,,String
fvp_d1,fu_othpsyif,"32a. If other psychiatric disease is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_othpsyx,"32b. If other psychiatric disease is present, please specify:",,
fvp_d1,fu_alcdem,33. Cognitive impairment due to alcohol abuse,,String
fvp_d1,fu_alcdemif,"33a. If cognitive impairment due to alcohol abuse is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_alcabuse,33b. Current alcohol abuse:,,String
fvp_d1,fu_impsub,34. Cognitive impairment due to other substance abuse,,String
fvp_d1,fu_impsubif,"34a. If Cognitive impairment due to other substance abuse is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_dysill,35. Cognitive impairment due to systemic disease/medical illness (as indicated on Form D2),,String
fvp_d1,fu_dysillif,"35a. If Cognitive impairment due to systemic disease/medical illness is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_meds,36. Cognitive impairment due to medications,,String
fvp_d1,fu_medsif,"36a. If Cognitive impairment due to medications, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_cogoth,37. Cognitive impairment NOS,,String
fvp_d1,fu_cogothif,"37a. If Cognitive impairment NOS, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_cogothx,"37b. If Cognitive impairment NOS present, specify:",,
fvp_d1,fu_cogoth2,38. Cognitive impairment NOS,,String
fvp_d1,fu_cogoth2f,"38a. If Cognitive impairment NOS, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_cogoth2x,"38b. If Cognitive impairment NOS present, specify:",,
fvp_d1,fu_cogoth3,39. Cognitive impairment NOS,,String
fvp_d1,fu_cogoth3f,"39a. If Cognitive impairment NOS, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_cogoth3x,"39b. If Cognitive impairment NOS present, specify:",,
fvp_d1,fu_copyright_d1,"<font color=blue> Adapted with permission. Copyright &#169 2006, 2008, 2015 University of Washington. Created and published by the ADC Clinical Task Force (John C. Morris, MD, Chair) and the National Alzheimer's Coordinating Center (U01 AG016976 - Walter A. Kukull, PhD, Director).  All rights reserved.</font color=blue>",,
fvp_d1,fu_footer_d1,"National Alzheimer's Coordinating Center | (206) 543-8637 | fax: (206) 616-5927 | naccmail@uw.edu | www.alz.washington.edu <br><b>UDS (V3.0, March 2015)  Follow-Up Visit <font color=red>Form D1:  Clinical Diagnosis</font color=red></b>",,
fvp_d2,fu_instructions_d2,"<i>INSTRUCTIONS:  This form is to be completed by a physician, physician's assistant, nurse practitioner, or other qualified practitioner.  For additional clarification and examples, see UDS Coding Guidebook for Follow-up Visit Packet, Form D2.<i>    Link to  <a href=""http://www.alz.washington.edu/NONMEMBER/UDS/DOCS/VER3/UDS3_fvp_guidebook.pdf""target=""_blank""> NACC Coding Guidebook</a> ",,
fvp_d2,fu_d2_ptid,ADC Subject ID,,
fvp_d2,fu_d2_visitnum,ADC Visit #,,
fvp_d2,fu_d2_formver,Form Version,,String
fvp_d2,fu_d2_visitmo,Form date - month,,String
fvp_d2,fu_d2_visitday,Form date - day,,String
fvp_d2,fu_d2_visityr,Form date - year,,Datetime
fvp_d2,fu_d2_initials,Examiner's initials (xxx),,
fvp_d2,fu_cancer,"1. Cancer (excluding non-melanoma skin cancer), primary or metastatic",,String
fvp_d2,fu_cancsite,"1a. If yes, specify primary site:",,
fvp_d2,fu_diabet,2. Diabetes,,String
fvp_d2,fu_myoinf,3. Myocardial infarct,,String
fvp_d2,fu_conghrt,4. Congestive heart failure,,String
fvp_d2,fu_afibrill,5. Atrial fibrillation,,String
fvp_d2,fu_hypert,6. Hypertension,,String
fvp_d2,fu_angina,7. Angina,,String
fvp_d2,fu_hypchol,8. Hypercholesterolemia,,String
fvp_d2,fu_vb12def,9. B12 deficiency,,String
fvp_d2,fu_thydis,10. Thyroid disease,,String
fvp_d2,fu_arth,"11. Arthritis <i>If No or Not assessed,</i><b>SKIP TO QUESTION 12</b>",,String
fvp_d2,fu_artype,"11a. If yes, what type?",,String
fvp_d2,fu_artypex,11a1.  If other type of arthritis SPECIFY:,,
fvp_d2,fu_note_d2_3,"11b.  If yes, regions affected (check at least one):",,
fvp_d2,fu_artupex,11b1.  Arthritis region affected,,String
fvp_d2,fu_artloex,11b2.  Arthritis region affected,,String
fvp_d2,fu_artspin,11b3.  Arthritis region affected,,String
fvp_d2,fu_artunkn,11b4.  Arthritis region affected,,String
fvp_d2,fu_urineinc,12. Incontinence - urinary,,String
fvp_d2,fu_bowlinc,13. Incontinence - bowel,,String
fvp_d2,fu_sleepap,14. Sleep apnea,,String
fvp_d2,fu_remdis,15. REM sleep behavior disorder (RBD),,String
fvp_d2,fu_hyposom,16. Hyposomnia/insomnia,,String
fvp_d2,fu_sleepoth,17. Other sleep disorder (SPECIFY BELOW):,,String
fvp_d2,fu_sleepotx,17a. Specify other sleep disorder:,,
fvp_d2,fu_angiocp,"18. Carotid procedure: angioplasty, endarterectomy, or stent",,String
fvp_d2,fu_angiopci,19. Percutaneous coronary intervention: angioplasty and/or stent,,String
fvp_d2,fu_pacemake,20. Procedure: pacemaker and/or defibrillator,,String
fvp_d2,fu_hvalve,21. Procedure: heart valve replacement or repair,,String
fvp_d2,fu_antienc,22. Antibody-mediated encephalopathy,,String
fvp_d2,fu_antiencx,22a. Antibody-mediated encephalopathy SPECIFY:,,
fvp_d2,fu_othcond,"23. Other medical conditions or procedures not listed above (IF YES, SPECIFY BELOW):",,String
fvp_d2,fu_othcondx,23a. If other medical conditions SPECIFY:,,
fvp_d2,fu_copyright_d2,"<font color=blue> Adapted with permission. Copyright &#169 2006, 2008, 2015 University of Washington. Created and published by the ADC Clinical Task Force (John C. Morris, MD, Chair) and the National Alzheimer's Coordinating Center (U01 AG016976 - Walter A. Kukull, PhD, Director).  All rights reserved.</font color=blue>",,
fvp_d2,fu_footer_d2,"National Alzheimer's Coordinating Center | (206) 543-8637 | fax: (206) 616-5927 | naccmail@uw.edu | www.alz.washington.edu <br><b>UDS  (V3.0, March 2015)  Follow-up Visit <font color=red>Form D2:  Clinician-assessed Medical Conditions</font color=red></b>",,
fvp_z1x,fu_instructions_z1x,"<i>INSTRUCTIONS: This form is to be completed by clinic staff.</i> KEY: If the specified form was not completed, please enter one of the following codes: 95 = Physical problem 96 = Cognitive or behavior problem 97 = Other problem 98 = Verbal refusal",,
fvp_z1x,fu_z1x_ptid,ADC Subject ID,,
fvp_z1x,fu_z1x_visitnum,ADC Visit #,,
fvp_z1x,fu_z1x_formver,Form Version,,String
fvp_z1x,fu_z1x_visitmo,Form date - month,,String
fvp_z1x,fu_z1x_visitday,Form date - day,,String
fvp_z1x,fu_z1x_visityr,Form date - year,,Datetime
fvp_z1x,fu_z1x_initials,Examiner's initials (xxx),,
fvp_z1x,fu_note_z1x_1,<font color=gray><u>A1 SUBJECT DEMOGRAPHICS</u></font color=gray>,,
fvp_z1x,fu_langa1,1a. Language used for A1 Subject Demographics,,String
fvp_z1x,fu_note_z1x_2,<font color=gray><u>A2 Co-participant Demographics</u></font color=gray>,,
fvp_z1x,fu_a2sub,2b. Submitted A2 Co-participant Demographics,,String
fvp_z1x,fu_a2not,"2c. If A2 not submitted, specify reason",,String
fvp_z1x,fu_langa2,2a. Language used for A2 Co-participant Demographics,,String
fvp_z1x,fu_note_z1x_3,<font color=gray><u> A3 Subject Family History</u></font color=gray>,,
fvp_z1x,fu_a3sub,3b. Submitted A3 Subject Family History,,String
fvp_z1x,fu_a3not,"3c. If A3 not submitted, specify reason. (see KEY*)",,String
fvp_z1x,fu_langa3,3a. Language used for A3 Subject Family History,,String
fvp_z1x,fu_note_z1x_4,<font color=gray><u> A4 Subject Medications</u></font color=gray>,,
fvp_z1x,fu_a4sub,4b. Submitted A4 Subject Medications,,String
fvp_z1x,fu_a4not,"4c. If A4 not submitted, specify reason. (see KEY*)",,String
fvp_z1x,fu_langa4,4a. Language used for A4 Subject Medications,,String
fvp_z1x,fu_note_z1x_5,<font color=gray><u> B1 EVALUATION FORM - Physical</u></font color=gray>,,
fvp_z1x,fu_b1sub,5b. Submitted B1 EVALUATION FORM - Physical,,String
fvp_z1x,fu_b1not,"5c. If B1 not submitted, specify reason. (see KEY*)",,String
fvp_z1x,fu_langb1,5a. Language used for B1 Evaluation Form - Physical,,String
fvp_z1x,fu_note_z1x_6,<font color=gray><u>B4 Global Staging - CDR: Standard and Supplemental</u></font color=gray>,,
fvp_z1x,fu_langb4,6a. Language used for  B4 Global Staging - CDR,,String
fvp_z1x,fu_note_z1x_7,<font color=gray><u> B5 BEHAVIORAL ASSESSMENT NPI-Q</u></font color=gray>,,
fvp_z1x,fu_b5sub,7b.B5 BEHAVIORAL ASSESSMENT NPI-Q,,String
fvp_z1x,fu_b5not,"7c. If B5 not submitted, specify reason. (see KEY*)",,String
fvp_z1x,fu_langb5,7a. Language used for B5 Behavioral Assessment NPI-Q,,String
fvp_z1x,fu_note_z1x_8,<font color=gray><u> B6 BEHAVIORAL ASSESSMENT - GDS</u></font color=gray>,,
fvp_z1x,fu_b6sub,8b. B6 BEHAVIORAL ASSESSMENT - GDS,,String
fvp_z1x,fu_b6not,"8c. If B6 not submitted, specify reason. (see KEY*)",,String
fvp_z1x,fu_langb6,8a. Language used for B6 Behavioral Assessment: GDS,,String
fvp_z1x,fu_note_z1x_9,<font color=gray><u>B7 FUNCTIONAL ASSESSMENT - FAS</u></font color=gray>,,
fvp_z1x,fu_b7sub,9b. Submitted B7 FUNCTIONAL ASSESSMENT - FAS,,String
fvp_z1x,fu_b7not,"9c. If B7 not submitted, specify reason. (see KEY*)",,String
fvp_z1x,fu_langb7,9a. Language used for B7 Functional Assessment: FAS,,String
fvp_z1x,fu_note_z1x_10,<font color=gray><u>B8 EVALUATION FORM Neurological Examination Findings</u></font color=gray>,,
fvp_z1x,fu_langb8,10a. Language used for B8 Neurological Examination Findings,,String
fvp_z1x,fu_note_z1x_11,<font color=gray><u>B9 Clinician Judgment of Symptoms</u></font color=gray>,,
fvp_z1x,fu_langb9,11a. Language used for B9 Clinician Judgment of Symptoms,,String
fvp_z1x,fu_note_z1x_12,<font color=gray><u>C1 Neuropsychological Battery Scores</u></font color=gray>,,
fvp_z1x,fu_langc1,12a. Language C1,,String
fvp_z1x,fu_note_z1x_13,<font color=gray><u>C2 Neuropsychological Battery Scores</u></font color=gray>,,
fvp_z1x,fu_langc2,13a. Language used for C2 Neuropsychological Battery Scores,,String
fvp_z1x,fu_note_z1x_14,<font color=gray><u>D1 Clinician Diagnosis</u></font color=gray>,,
fvp_z1x,fu_langd,14a. Language D1 Clinician Diagnosis,,String
fvp_z1x,fu_note_z1x_15,<font color=gray><u>D2 Clinician-assessed Medical Conditions</u></font color=gray>,,
fvp_z1x,fu_langd2,15a. Language used for D2 Clinician-assessed Medical Conditions,,String
fvp_z1x,fu_instructions_z1x_2,"<b>*Key for FTLD MODULE ONLY:  Allowable coes are 95-98 as above as well as 99=Unknown or inadequate information.</b><hr><hr>KEY: If the specified form was not completed, please enter one of the following codes:<hr>95 = Physical problem<hr>96 = Cognitive or behavior problem<hr>97 = Other problem<hr>98 = Verbal refusal<hr>99=Unknown or inadequate information<hr>",,
fvp_z1x,fu_ftda3afs,16b. Submitted A3A Record of Consent for Biologic Specimen Use,,String
fvp_z1x,fu_ftda3afr,"16c.  If A3A not submitted, specify reason. (see *KEY)",,String
fvp_z1x,fu_langa3a,16a. Language used for A3A Record of consent for biologic specimen use,,String
fvp_z1x,fu_langb3f,17a. Language used for B3f Supplemental UPDRS,,String
fvp_z1x,fu_langb9f,18a. Language used for B9F Clinical PPA and bvFTD Features,,String
fvp_z1x,fu_langc1f,19a. Language used for C1F Neuropsychological Battery summary Scores,,String
fvp_z1x,fu_langc2f,20a. Language used for C2F Social Norms Questionnaire,,String
fvp_z1x,fu_langc3f,21a. Language used for C3F Social Behavior Observer Checklist,,String
fvp_z1x,fu_ftdc4fs,22b. Submitted C4F Behavioral Inhibition Scale,,String
fvp_z1x,fu_ftdc4fr,"22c. If C4F not submitted, specify reason. (see *KEY).",,String
fvp_z1x,fu_langc4f,22a. Language used for C4F Behavioral Inhibition Scale,,String
fvp_z1x,fu_ftdc5fs,23b. Submitted C5F Interpersonal Reactivity Index,,String
fvp_z1x,fu_ftdc5fr,"23c. If C5F not submitted, specify reason. (see *KEY)",,String
fvp_z1x,fu_langc5f,23a. Language used for  C5F Interpersonal Reactivity Index,,String
fvp_z1x,fu_ftdc6fs,24b. Submitted C6F Revised self-monitoring scale,,String
fvp_z1x,fu_ftdc6fr,"24c. If C6F not submitted, specify reason. (see *KEY)",,String
fvp_z1x,fu_langc6f,24a. Language used for C6F Revised self-monitoring scale,,String
fvp_z1x,fu_lange2f,25a. Language used for E2F Imaging Available,,String
fvp_z1x,fu_lange3f,26a. Language used for E3F Imaging in Diagnosis,,String
fvp_z1x,fu_clssub,27b. Submitted CLS Subject's Language History,,String
fvp_z1x,fu_langcls,27a. Language used for CLS Subject's Language History,,String
